"run_id";"user_input";"route";"answer";"status";"error";"details";"duration_seconds";"prompt_tokens";"completion_tokens";"total_tokens";"token_details";"json_path";"domain";"planning_mode";"workflow";"confidence";"safe_to_execute";"num_steps";"steps";"planner_reasoning";"resolved_object";"resolved_object_confidence";"selected_attributes";"attribute_confidence";"num_tool_calls";"executed_tools";"failed_tool"
"11";"Erhöhe Last B um 3 MW. Wie ist die Auslastung von Line 4-5?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"6.363";"915";"1228";"2143";"{""phi3:mini"": {""input_tokens"": 915, ""output_tokens"": 1228, ""total_tokens"": 2143}}";"router_batch_results\20260520_171147\011_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"12";"Erhöhe Last B um 3 MW und gib die Auslastung der Leitung 4-5 aus.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"16.917";"919";"3003";"3922";"{""phi3:mini"": {""input_tokens"": 919, ""output_tokens"": 3003, ""total_tokens"": 3922}}";"router_batch_results\20260520_171147\012_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"13";"Last B 3 MW rauf, danach bitte die Belastung von Line 4-5.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"10.368";"915";"1905";"2820";"{""phi3:mini"": {""input_tokens"": 915, ""output_tokens"": 1905, ""total_tokens"": 2820}}";"router_batch_results\20260520_171147\013_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"14";"Reduziere Last A um 2 MW und gib danach die Auslastungen aller Leitungen zurück.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"10.45";"919";"1979";"2898";"{""phi3:mini"": {""input_tokens"": 919, ""output_tokens"": 1979, ""total_tokens"": 2898}}";"router_batch_results\20260520_171147\014_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"15";"Senke Last A um 2 MW. Wie hoch sind anschließend die Leitungsauslastungen?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"7.26";"915";"1406";"2321";"{""phi3:mini"": {""input_tokens"": 915, ""output_tokens"": 1406, ""total_tokens"": 2321}}";"router_batch_results\20260520_171147\015_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"16";"Last A minus 2 MW; bitte danach alle Leitungsbelastungen ausgeben.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"5.355";"911";"1028";"1939";"{""phi3:mini"": {""input_tokens"": 911, ""output_tokens"": 1028, ""total_tokens"": 1939}}";"router_batch_results\20260520_171147\016_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"17";"Öffne den Schalter Schalter 1.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"0.914";"889";"122";"1011";"{""phi3:mini"": {""input_tokens"": 889, ""output_tokens"": 122, ""total_tokens"": 1011}}";"router_batch_results\20260520_171147\017_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"18";"Schalte Schalter 1 aus.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.937";"885";"362";"1247";"{""phi3:mini"": {""input_tokens"": 885, ""output_tokens"": 362, ""total_tokens"": 1247}}";"router_batch_results\20260520_171147\018_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"19";"Trenne Switch 1.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.411";"881";"241";"1122";"{""phi3:mini"": {""input_tokens"": 881, ""output_tokens"": 241, ""total_tokens"": 1122}}";"router_batch_results\20260520_171147\019_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"20";"Schließe den Schalter Schalter 1.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.324";"889";"217";"1106";"{""phi3:mini"": {""input_tokens"": 889, ""output_tokens"": 217, ""total_tokens"": 1106}}";"router_batch_results\20260520_171147\020_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"21";"Schalte Schalter 1 ein.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.594";"885";"285";"1170";"{""phi3:mini"": {""input_tokens"": 885, ""output_tokens"": 285, ""total_tokens"": 1170}}";"router_batch_results\20260520_171147\021_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"22";"Zuschalten: Switch 1.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.604";"885";"290";"1175";"{""phi3:mini"": {""input_tokens"": 885, ""output_tokens"": 290, ""total_tokens"": 1175}}";"router_batch_results\20260520_171147\022_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"23";"Schalte den Schalter Schalter 1 um.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"0.577";"891";"60";"951";"{""phi3:mini"": {""input_tokens"": 891, ""output_tokens"": 60, ""total_tokens"": 951}}";"router_batch_results\20260520_171147\023_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"24";"Toggle Schalter 1.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.286";"879";"436";"1315";"{""phi3:mini"": {""input_tokens"": 879, ""output_tokens"": 436, ""total_tokens"": 1315}}";"router_batch_results\20260520_171147\024_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"25";"Welche direkten Nachbarn hat Last A in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.637";"895";"726";"1621";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 726, ""total_tokens"": 1621}}";"router_batch_results\20260520_171147\025_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"26";"Wer ist in PF direkt mit Load A verbunden?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.915";"893";"577";"1470";"{""phi3:mini"": {""input_tokens"": 893, ""output_tokens"": 577, ""total_tokens"": 1470}}";"router_batch_results\20260520_171147\026_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"27";"Zeig mir die unmittelbaren Nachbarn von Verbraucher A in Powerfactory.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.625";"909";"506";"1415";"{""phi3:mini"": {""input_tokens"": 909, ""output_tokens"": 506, ""total_tokens"": 1415}}";"router_batch_results\20260520_171147\027_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"28";"An welche Assets grenzt Last A in Powerfactory direkt?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.176";"895";"615";"1510";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 615, ""total_tokens"": 1510}}";"router_batch_results\20260520_171147\028_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"29";"Welche direkten Nachbarn hat Bus 5 in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.023";"897";"382";"1279";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 382, ""total_tokens"": 1279}}";"router_batch_results\20260520_171147\029_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"30";"Was ist bei Powerfactory direkt mit Bus 5 verbunden?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.675";"895";"298";"1193";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 298, ""total_tokens"": 1193}}";"router_batch_results\20260520_171147\030_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"31";"Zeig mir die unmittelbaren Nachbarn von Bus 5 in Powerfactory.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.317";"905";"216";"1121";"{""phi3:mini"": {""input_tokens"": 905, ""output_tokens"": 216, ""total_tokens"": 1121}}";"router_batch_results\20260520_171147\031_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"32";"Welche Assets hängen direkt an Bus 5 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.349";"897";"662";"1559";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 662, ""total_tokens"": 1559}}";"router_batch_results\20260520_171147\032_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"33";"Wie ist die Nennspannung von Bus 1 in PowerFactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.129";"901";"404";"1305";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 404, ""total_tokens"": 1305}}";"router_batch_results\20260520_171147\033_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"34";"Gib mir die Basisdaten-Nennspannung von Bus 1 aus Powerfactory.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.308";"909";"654";"1563";"{""phi3:mini"": {""input_tokens"": 909, ""output_tokens"": 654, ""total_tokens"": 1563}}";"router_batch_results\20260520_171147\034_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"35";"Was ist die rated voltage von Bus 1 bei Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.297";"897";"653";"1550";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 653, ""total_tokens"": 1550}}";"router_batch_results\20260520_171147\035_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"36";"Was ist die obere Spannungsgrenze von Bus 1 in PowerFactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.47";"905";"472";"1377";"{""phi3:mini"": {""input_tokens"": 905, ""output_tokens"": 472, ""total_tokens"": 1377}}";"router_batch_results\20260520_171147\036_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"37";"Wie hoch ist die untere Spannungsgrenze von Bus 1 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.452";"907";"682";"1589";"{""phi3:mini"": {""input_tokens"": 907, ""output_tokens"": 682, ""total_tokens"": 1589}}";"router_batch_results\20260520_171147\037_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"38";"Nenne mir die Spannungsgrenzen von Bus 1 in Powerfactory.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.321";"901";"448";"1349";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 448, ""total_tokens"": 1349}}";"router_batch_results\20260520_171147\038_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"39";"Welche Umin- und Umax-Grenzen sind bei Bus 1 in Powerfactory hinterlegt?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.897";"913";"775";"1688";"{""phi3:mini"": {""input_tokens"": 913, ""output_tokens"": 775, ""total_tokens"": 1688}}";"router_batch_results\20260520_171147\039_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"40";"Wie ist die Spannung von Bus 1 nach dem Lastfluss in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.916";"905";"984";"1889";"{""phi3:mini"": {""input_tokens"": 905, ""output_tokens"": 984, ""total_tokens"": 1889}}";"router_batch_results\20260520_171147\040_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"41";"Gib mir die aktuelle Busspannung von Bus 1 als Lastflussergebnis aus PF.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.403";"917";"674";"1591";"{""phi3:mini"": {""input_tokens"": 917, ""output_tokens"": 674, ""total_tokens"": 1591}}";"router_batch_results\20260520_171147\041_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"42";"Was ist die Leiter-Leiter-Spannung von Bus 1 nach dem Loadflow in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.225";"917";"639";"1556";"{""phi3:mini"": {""input_tokens"": 917, ""output_tokens"": 639, ""total_tokens"": 1556}}";"router_batch_results\20260520_171147\042_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"43";"Wie sind die Spannungen der Busse in PowerFactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.323";"895";"868";"1763";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 868, ""total_tokens"": 1763}}";"router_batch_results\20260520_171147\043_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"44";"Gib mir die Spannungen aller Busse in PF.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.523";"895";"493";"1388";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 493, ""total_tokens"": 1388}}";"router_batch_results\20260520_171147\044_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"45";"Welche Busspannungen gibt es nach dem Lastfluss in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.75";"899";"745";"1644";"{""phi3:mini"": {""input_tokens"": 899, ""output_tokens"": 745, ""total_tokens"": 1644}}";"router_batch_results\20260520_171147\045_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"46";"Wie ist die Auslastung von Line 4-5 in PowerFactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.84";"901";"956";"1857";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 956, ""total_tokens"": 1857}}";"router_batch_results\20260520_171147\046_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"47";"Wie hoch ist die Belastung von Line 4-5 nach dem Lastfluss in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.069";"911";"801";"1712";"{""phi3:mini"": {""input_tokens"": 911, ""output_tokens"": 801, ""total_tokens"": 1712}}";"router_batch_results\20260520_171147\047_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"48";"Was ist die loading von Line 4-5 in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.319";"897";"441";"1338";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 441, ""total_tokens"": 1338}}";"router_batch_results\20260520_171147\048_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"49";"Wie sind die Auslastungen der Leitungen in PowerFactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.495";"897";"480";"1377";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 480, ""total_tokens"": 1377}}";"router_batch_results\20260520_171147\049_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"50";"Welche Leitungsauslastungen liegen nach dem Lastfluss in PF vor?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.522";"905";"687";"1592";"{""phi3:mini"": {""input_tokens"": 905, ""output_tokens"": 687, ""total_tokens"": 1592}}";"router_batch_results\20260520_171147\050_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"51";"Zeige die Belastung für alle Lines in PF.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.765";"895";"935";"1830";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 935, ""total_tokens"": 1830}}";"router_batch_results\20260520_171147\051_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"52";"Welche Attribute sind für Bus 1 in PowerFactory verfügbar?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"77.543";"897";"10007";"10904";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 10007, ""total_tokens"": 10904}}";"router_batch_results\20260520_171147\052_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"53";"Welche Datenfelder gibt es bei Bus 1 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"5.171";"897";"1014";"1911";"{""phi3:mini"": {""input_tokens"": 897, ""output_tokens"": 1014, ""total_tokens"": 1911}}";"router_batch_results\20260520_171147\053_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"54";"Liste alle verfügbaren Attribute von Bus 1 in Powerfactory auf.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.394";"901";"459";"1360";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 459, ""total_tokens"": 1360}}";"router_batch_results\20260520_171147\054_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"55";"Welche Attribute sind für Line 4-5 in Powerfactory verfügbar?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.154";"901";"803";"1704";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 803, ""total_tokens"": 1704}}";"router_batch_results\20260520_171147\055_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"56";"Liste die verfügbaren Attribute von Leitung 4-5 in Powerfactory auf.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"5.432";"907";"1085";"1992";"{""phi3:mini"": {""input_tokens"": 907, ""output_tokens"": 1085, ""total_tokens"": 1992}}";"router_batch_results\20260520_171147\056_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"57";"Welche Datenfelder gibt es bei der Leitung 4-5 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.693";"905";"736";"1641";"{""phi3:mini"": {""input_tokens"": 905, ""output_tokens"": 736, ""total_tokens"": 1641}}";"router_batch_results\20260520_171147\057_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"58";"Lies in PF bei Bus 1 das Attribut vmin aus.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.244";"901";"212";"1113";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 212, ""total_tokens"": 1113}}";"router_batch_results\20260520_171147\058_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"59";"Gib für Bus 1 in Powerfactory den Wert von vmax zurück.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"1.944";"901";"348";"1249";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 348, ""total_tokens"": 1249}}";"router_batch_results\20260520_171147\059_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"60";"Lies in PF bei Line 4-5 das Attribut loading aus.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.956";"903";"762";"1665";"{""phi3:mini"": {""input_tokens"": 903, ""output_tokens"": 762, ""total_tokens"": 1665}}";"router_batch_results\20260520_171147\060_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"61";"Zeige für Bus 1 den Wert von uknom in Powerfactory.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"4.481";"901";"876";"1777";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 876, ""total_tokens"": 1777}}";"router_batch_results\20260520_171147\061_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"62";"Was ist der Bemessungsfaktor von Trafo T1 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.943";"907";"577";"1484";"{""phi3:mini"": {""input_tokens"": 907, ""output_tokens"": 577, ""total_tokens"": 1484}}";"router_batch_results\20260520_171147\062_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"63";"Welche Länge hat Line 4-5 in Powerfactory?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.276";"895";"633";"1528";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 633, ""total_tokens"": 1528}}";"router_batch_results\20260520_171147\063_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"64";"Gib mir den Widerstand von Line 4-5 in PF.";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.255";"901";"640";"1541";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 640, ""total_tokens"": 1541}}";"router_batch_results\20260520_171147\064_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"65";"Wie lang ist Leitung 4-5 in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"2.598";"895";"495";"1390";"{""phi3:mini"": {""input_tokens"": 895, ""output_tokens"": 495, ""total_tokens"": 1390}}";"router_batch_results\20260520_171147\065_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
"66";"Was ist die Reaktanz von Line 4-5 in PF?";"ERROR";"Der UnifiedPlanner hat keine gültige strukturierte Ausgabe erzeugt.";"error";"";"";"3.333";"901";"657";"1558";"{""phi3:mini"": {""input_tokens"": 901, ""output_tokens"": 657, ""total_tokens"": 1558}}";"router_batch_results\20260520_171147\066_router_result.json";"ERROR";"";"";"";"";"0";"";"";"";"";"";"";"0";"";""
